id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,icao_code,iata_code,gps_code,local_code,home_link,wikipedia_link,keywords
311508,AYHN,small_airport,Habina Airstrip,-6.6671,146,6200,OC,PG,PG-EHG,Habina,no,,,AYHN,HAA,,,
311472,AYHO,small_airport,Haivaro Airport,-6.9406,143.059,180,OC,PG,PG-GPK,Haivaro,no,AYHO,HIT,AYHO,HWO,,,Haiwaro
311473,AYHQ,small_airport,Hauna Airstrip,-4.2994,142.2305,73,OC,PG,PG-ESW,Hauna,no,,,AYHQ,HNA,,,
311510,AYHT,small_airport,Hotmin Airstrip,-4.5845,141.5742,196,OC,PG,PG-ESW,Hotmin Mission,no,,,AYHT,HOT,,,
307891,AYHU,small_airport,Hawabango Airport,-7.392994,146.003487,4563,OC,PG,PG-GPK,Hawabango,no,AYHU,HWA,AYHU,HBA,,,Hauwabaga
311470,AYHW,small_airport,Haewenai Airstrip,-5.7219,141.3205,220,OC,PG,PG-WPD,Haewenai,no,,,AYHW,,,,
311489,AYHX,small_airport,Herowena Airstrip,-6.6229,145.1972,4695,OC,PG,PG-EHG,Herowana,no,,,AYHX,HRW,,,
311519,AYHY,small_airport,Huya Airstrip,-6.2734,142.7061,2611,OC,PG,PG-HLA,Huya,no,,,AYHY,HUYA,,,
31669,AYIA,small_airport,Nissan Island Airport,-4.49972009659,154.225997925,52,OC,PG,PG-NSB,Nissan Island,no,AYIA,IIS,AYIA,NIS,,https://en.wikipedia.org/wiki/Nissan_Island_Airport,
311521,AYIB,small_airport,Ibil Airstrip,-4.6828,141.0316,870,OC,PG,PG-SAN,Ibil,no,,,AYIB,IBIL,,,
309146,AYID,small_airport,Indagen Airport,-6.22663,147.244,5788,OC,PG,PG-MPL,Indagen,no,AYID,IDN,AYID,IGN,,,
312938,AYII,small_airport,Imane Airport,-6.7524,146.1072,3860,OC,PG,PG-MPL,Imane,no,AYII,IMN,AYII,IMN,,,Imani
313419,AYIM,small_airport,Kungim Airport,-5.671,141.03,349,OC,PG,PG-WPD,Kungim,no,AYIM,KGM,AYIM,KNM,,,Kungum
311089,AYIN,small_airport,Busilmin Airstrip,-4.9166,141.1548,5450,OC,PG,PG-SAN,Busilmin,no,,,AYIN,BSM,,,
312964,AYIO,small_airport,Imonda Airport,-3.328,141.1573,990,OC,PG,PG-SAN,Imonda,no,AYIO,IMD,AYIO,IMO,,,
311530,AYIP,small_airport,Iropena Airstrip,-5.032639,143.871117,5190,OC,PG,PG-EPW,Iropena,no,,,AYIP,IRP,,,
302264,AYIQ,small_airport,Aropa Airport,-6.305727,155.728249,20,OC,PG,PG-NSB,Kieta,yes,AYIQ,KIE,AYIQ,KIA,,https://en.wikipedia.org/wiki/Aropa_Airport,
311527,AYIR,small_airport,Inaru Airstrip,-4.6316,142.8913,178,OC,PG,PG-ESW,Inaru,no,,,AYIR,INR,,,
311533,AYIS,small_airport,Isan Airstrip,-5.9781,146.61975,6955,OC,PG,PG-MPL,Isan,no,,,AYIS,ISAN,,,
311535,AYIT,small_airport,Iteri Airstrip,-4.2418,141.5234,242,OC,PG,PG-ESW,Iteri,no,,,AYIT,ITR,,,
312934,AYIU,small_airport,Ialibu Airport,-6.2782,143.9944,6736,OC,PG,PG-SHM,Ialibu,no,,IAL,AYIU,IBU,,,Lalibu
309970,AYIW,small_airport,Wasua Airport,-8.2836,142.8697,45,OC,PG,PG-WPD,Wasua,no,AYIW,WSA,AYIW,WAA,,,
319533,AYIX,small_airport,Witu Airport,-4.689522,149.440112,25,OC,PG,PG-WBK,Garove Island,no,AYIX,WIU,AYIX,WITU,,,
306954,AYIY,small_airport,Miyanmin Airport,-4.903055555560001,141.620833333,2500,OC,PG,PG-SAN,Miyanmin,no,AYIY,MPX,AYIY,MIM,,,
311798,AYJE,small_airport,Yomneri Airstrip,-5.237,144.6007,6100,OC,PG,PG-MPM,Yomneri,no,,,AYJE,,,,
311794,AYJO,small_airport,Yongai Airport,-8.5289,147.4603,6500,OC,PG,PG-CPM,Yongai,no,AYJO,KGH,AYJO,YON,,,
302154,AYJS,small_airport,Josephstaal Airport,-4.74708333333,145.007083333,250,OC,PG,PG-MPM,Josephstaal,no,AYJS,JOP,AYJS,JSL,,,
556504,AYJW,small_airport,Wauru Airstrip,-4.182032,141.19829,200,OC,PG,PG-SAN,,no,,,AYJW,WUR,,,
35188,AYKA,small_airport,Losuia Airport,-8.505820274353027,151.08099365234375,27,OC,PG,PG-MBA,Losuia,yes,AYKA,LSA,AYKA,,,https://en.wikipedia.org/wiki/Losuia_Airport,Formerly Kiriwina Airport
302155,AYKB,small_airport,Kabwum,-6.15547222222,147.191472222,4450,OC,PG,PG-MPL,,no,AYKB,KBM,AYKB,KBM,,,
35183,AYKC,small_airport,Kandrian Airport,-6.19217,149.54783,280,OC,PG,PG-WBK,Kandrian,no,AYKC,KDR,AYKC,KDR,,https://en.wikipedia.org/wiki/Kandrian_Airport,
307560,AYKD,small_airport,Kamina Airport,-7.64925,145.956944444,2157,OC,PG,PG-GPK,Hoieti,no,AYKD,KMF,AYKD,KMN,,,
308795,AYKG,small_airport,Kopiago Airport,-5.3883,142.4977,4445,OC,PG,PG-HLA,Kopiago,no,AYKG,KPA,AYKG,KGO,,,
302390,AYKH,small_airport,Kamulai Airport,-8.150694444440001,146.834,5800,OC,PG,PG-CPM,Kamulai Mission,no,AYKH,KAQ,AYKH,KML,,,
35185,AYKI,small_airport,Kiunga Airport,-6.1257100105285645,141.28199768066406,88,OC,PG,PG-WPD,Kiunga,yes,AYKI,UNG,AYKI,,,https://en.wikipedia.org/wiki/Kiunga_Airport,
308592,AYKJ,small_airport,Kanainj Airport,-5.2903,144.7072,4064,OC,PG,PG-MPM,Kanainj,no,AYKJ,KNE,AYKJ,KNJ,,,
35184,AYKK,small_airport,Kikori Airport,-7.42438,144.250076,50,OC,PG,PG-GPK,Kikori,yes,AYKK,KRI,AYKK,,,https://en.wikipedia.org/wiki/Kikori_Airport,
313787,AYKL,small_airport,Kafle Airstrip,-3.75,142.59,850,OC,PG,PG-SAN,Kafle,no,,,AYKL,KFL,,,
60,AYKM,medium_airport,Kerema Airport,-7.96361017227,145.770996094,10,OC,PG,PG-GPK,Kerema,yes,AYKM,KMA,AYKM,,,https://en.wikipedia.org/wiki/Kerema_Airport,
313564,AYKN,small_airport,Kubuna Airstrip,-8.6917,146.7566,200,OC,PG,PG-CPM,Kubuna Mission,no,,,AYKN,,,,
35186,AYKO,small_airport,Kokoda Airport,-8.884679,147.730957,1240,OC,PG,PG-NPP,Kokoda,no,AYKO,KKD,AYKO,KOK,,https://en.wikipedia.org/wiki/Kokoda_Airport,
302158,AYKQ,small_airport,Kagi Airport,-9.135916666670001,147.669444444,4200,OC,PG,PG-CPM,Kagi,no,AYKQ,KGW,AYKQ,KAGI,,,
308594,AYKR,small_airport,Kar Kar Airport,-4.557,145.9404,130,OC,PG,PG-MPM,Kar Kar Island,no,AYKR,KRX,AYKR,KKR,,,
302157,AYKT,small_airport,Kaintiba Airport,-7.50025,146.033833333,2050,OC,PG,PG-GPK,Kaintiba,no,AYKT,KZF,AYKT,KNT,,,
308319,AYKU,small_airport,Kuri Airport,-7.135083,143.276111,35,OC,PG,PG-GPK,Kuri,no,AYKU,KUQ,AYKU,KURI,,,
61,AYKV,medium_airport,Kavieng Airport,-2.57940006256,150.807998657,7,OC,PG,PG-NIK,Kavieng,yes,AYKV,KVG,AYKV,,,https://en.wikipedia.org/wiki/Kavieng_Airport,
42764,AYKW,small_airport,Kawito Airport,-7.977006912229999,142.823577881,72,OC,PG,PG-WPD,Kawito,no,AYKW,KWO,AYKW,KWT,,,
31837,AYKY,small_airport,Londolovit Airport,-3.04361009598,152.628997803,167,OC,PG,PG-NIK,Londolovit,yes,AYKY,LNV,AYKY,,,https://en.wikipedia.org/wiki/Lihir_Island_Airport,"Lihir Island, Kunaye"
313788,AYKZ,small_airport,Kairiru Airstrip,-3.368744,143.554225,60,OC,PG,PG-ESW,Kairiru Island,no,AYKZ,,AYKZ,KAI,,,
312686,AYLB,small_airport,Lab Lab Airport,-5.7204,148.0566,160,OC,PG,PG-MPL,Lab Lab Mission,no,AYLB,LAB,AYLB,LAB,,,Lablab
314947,AYLC,small_airport,Lake Campbell Airstrip,-6.7486,142.6037,585,OC,PG,PG-WPD,Lake Campbell,no,,,AYLC,,,,
313941,AYLE,small_airport,Lele Airstrip,-5.2192,151.3938,1600,OC,PG,PG-EBR,Leli,no,,,AYLE,LELE,,,Leli
307905,AYLG,small_airport,Keglsugl Airport,-5.83277777778,145.097222222,8400,OC,PG,PG-CPK,Denglagu Mission,no,AYLG,KEG,AYLG,KEG,,,
311702,AYLH,small_airport,Klauhau Airstrip,-4.1305,142.2495,130,OC,PG,PG-ESW,Klauhau,no,,,AYLH,,,,
308437,AYLI,small_airport,Kibuli Airstrip,-9.006528,142.698056,54,OC,PG,PG-WPD,Kibuli,no,AYLI,KII,AYLI,KBL,,,
535808,AYLJ,small_airport,Lamogai Airstrip,-5.819043,149.305308,493,OC,PG,PG-WBK,Maravo,no,,,AYLJ,LMG,,,
302389,AYLL,small_airport,Linga Linga Airport,-5.5319444444400006,149.734166667,17,OC,PG,PG-WBK,Linga Linga,no,AYLL,LGN,AYLL,LLA,,,Lingalinga
302387,AYLN,small_airport,Langimar Airport,-7.22313888889,146.227083333,5127,OC,PG,PG-MPL,,no,AYLN,LNM,AYLN,LNM,,,
313841,AYLO,small_airport,Lowai Airport,-6.3344,146.6458,2900,OC,PG,PG-MPL,Lowai,no,AYLO,LWI,AYLO,LOW,,,
313927,AYLP,small_airport,Leron Plains Airport,-6.3917,146.3434,680,OC,PG,PG-MPL,Leron Plains,no,AYLP,LPN,AYLP,LPS,,,
313574,AYLQ,small_airport,Lagoon Airstrip,-8.8186,143.1317,100,OC,PG,PG-WPD,Lagoon,no,,,AYLQ,LGN,,,
313944,AYLS,small_airport,Lese Airport,-8.2799,146.2765,40,OC,PG,PG-GPK,Lese,no,AYLS,LNG,AYLS,LESE,,,
302388,AYLT,small_airport,Lengbati Airport,-6.384611111110001,147.368638889,5750,OC,PG,PG-MPL,,no,AYLT,LNC,AYLT,LNG,,,
42762,AYLU,small_airport,Lumi Airport,-3.47683951134,142.041292191,1750,OC,PG,PG-SAN,Lumi,no,AYLU,LMI,AYLU,LUMI,,,
313946,AYLX,small_airport,Long Island Airport,-5.3604,147.0177,116,OC,PG,PG-MPM,Long Island,no,AYLX,LSJ,AYLX,LIS,,,
535852,AYLY,small_airport,Myola Airstrip,-9.151573,147.762322,6735,OC,PG,PG-NPP,Myola,no,,,AYLY,MYA,,,
312120,AYLZ,small_airport,Slai Airstrip,-4.0322,143.1831,77,OC,PG,PG-ESW,Slai,no,,,AYLZ,SLAI,,,
314134,AYMA,small_airport,Manari Airport,-9.1908,147.6219,2630,OC,PG,PG-CPM,Manari,no,AYMA,MRM,AYMA,MRI,,,Manare
312797,AYMB,small_airport,Morobe Airport,-7.74,147.59,8,OC,PG,PG-MPL,Morobe,no,AYMB,OBM,AYMB,MBE,,,
306956,AYMC,small_airport,Menyamya Airport,-7.21166666667,146.019361111,3880,OC,PG,PG-MPL,Menyamya,no,AYMC,MYX,AYMC,MYY,,,
62,AYMD,medium_airport,Madang Airport,-5.20707988739,145.789001465,20,OC,PG,PG-MPM,Madang,yes,AYMD,MAG,AYMD,,,https://en.wikipedia.org/wiki/Madang_Airport,
535795,AYMF,small_airport,Maimafu Airstrip,-6.503221,145.03266,5213,OC,PG,PG-EHG,Runakuma,no,,,AYMF,MFU,,,
535840,AYMG,small_airport,Magleri Airstrip,-4.052061,141.986281,100,OC,PG,PG-SAN,Magleri,no,,,AYMG,MAG,,,
63,AYMH,medium_airport,Mount Hagen Kagamuga Airport,-5.828212,144.299412,5388,OC,PG,PG-WHM,Mount Hagen,yes,AYMH,HGU,AYMH,,,https://en.wikipedia.org/wiki/Mount_Hagen_Airport,
306955,AYMI,small_airport,Mindik Airport,-6.47166666667,147.441138889,4200,OC,PG,PG-MPL,Mindik,no,AYMI,MXK,AYMI,MIK,,,
302532,AYMJ,small_airport,Makini Airport,-6.532222222220001,147.651166667,2530,OC,PG,PG-MPL,Makini,no,AYMJ,MPG,AYMJ,MAK,,,
308189,AYMK,small_airport,Mok Airport,-5.730238,149.056583,1050,OC,PG,PG-WBK,Mok,no,,,AYMK,MOK,,,
308188,AYML,small_airport,Mougulu Airport,-6.280859,142.420775,825,OC,PG,PG-WPD,Mougulu,no,AYML,GUV,AYML,MGU,,,
64,AYMN,medium_airport,Mendi Airport,-6.14774,143.656998,5680,OC,PG,PG-SHM,Mendi,yes,AYMN,MDU,AYMN,,,https://en.wikipedia.org/wiki/Mendi_Airport,
65,AYMO,medium_airport,Momote Airport,-2.06189,147.423996,12,OC,PG,PG-MRL,Manus Island,yes,AYMO,MAS,AYMO,,,https://en.wikipedia.org/wiki/Momote_Airport,
302535,AYMP,small_airport,Malalaua Airport,-8.07138888889,146.155472222,20,OC,PG,PG-GPK,Malalaua,no,AYMP,MLQ,AYMP,MLU,,,
302536,AYMQ,small_airport,Malam Airport,-8.70916666667,142.649722222,126,OC,PG,PG-WPD,Malam,no,AYMQ,MQO,AYMQ,MAA,,,
31981,AYMR,small_airport,Moro Airport,-6.36332988739,143.238006592,2740,OC,PG,PG-SHM,Moro,yes,AYMR,MXH,AYMR,,,https://en.wikipedia.org/wiki/Moro_Airport,
31911,AYMS,small_airport,Misima Island Airport,-10.689200401299999,152.837997437,26,OC,PG,PG-MBA,Misima Island,yes,AYMS,MIS,AYMS,,,https://en.wikipedia.org/wiki/Misima_Airport,
557029,AYMU,small_airport,Muluma Airstrip,-6.426481,142.767485,2000,OC,PG,PG-SHM,,no,,,AYMU,MLM,,,
302540,AYMV,small_airport,Malekolon Airport,-4.02343055556,153.657277778,5,OC,PG,PG-NIK,Babase Island,no,AYMV,MKN,AYMV,MKO,,,Feni Islands
308796,AYMW,small_airport,Marawaka Airport,-6.9736,145.8849,6050,OC,PG,PG-EHG,Marawaka,no,AYMW,MWG,AYMW,MWK,,,
535842,AYMX,small_airport,Mamusi Airstrip,-5.196945,144.191831,1020,OC,PG,PG-EPW,Mamusi,no,,,AYMX,MSI,,,
312122,AYMY,small_airport,Smok Airstrip,-3.3158,141.2461,729,OC,PG,PG-SAN,Smok,no,,,AYMY,SMOK,,,
302531,AYMZ,small_airport,Mapua(Mabua) Airport,-2.81138888889,151.991111111,40,OC,PG,PG-NIK,Tatau Island,no,AYMZ,MPU,AYMZ,MBU,,,
316543,AYNA,small_airport,Nankina Airport,-5.837,146.4533,5800,OC,PG,PG-MPM,Gwarawon,no,AYNA,NKN,AYNA,NKN,,,
307561,AYNB,small_airport,Kanabea Airport,-7.538888888890001,145.905,4288,OC,PG,PG-GPK,Kanabea,no,AYNB,KEX,AYNB,KEA,,,
302538,AYNC,small_airport,Nadunumu Airport,-9.14355555556,147.68425,5100,OC,PG,PG-CPM,Nadunumu,no,AYNC,NDN,AYNC,NDM,,,
301735,AYND,small_airport,Aua Island Airport,-1.46055555556,143.064722222,4,OC,PG,PG-MRL,Aua Island,no,AYND,AUI,AYND,AUA,,,
308173,AYNE,small_airport,Negarbo(Negabo) Airport,-6.567778,144.703058,4500,OC,PG,PG-CPK,Negarbo,no,AYNE,GBF,AYNE,NBO,,,
356251,AYNF,small_airport,Nagri Airport,-4.091586,142.592937,150,OC,PG,PG-ESW,Nagri,no,,,AYNF,NGR,,,
308139,AYNG,small_airport,Manguna Airport,-5.577778,151.792333,187,OC,PG,PG-EBR,Manguna,no,,MFO,AYNG,MGA,,https://en.wikipedia.org/wiki/Manguna_Airport,
356252,AYNH,small_airport,Nahu Airstrip,-5.842728,146.112601,6520,OC,PG,PG-MPM,Gumbarami,no,,,AYNH,NAHU,,,
308517,AYNI,small_airport,Nuguria Airstrip,-3.4075,154.7383,30,OC,PG,PG-NSB,Nuguria Island,no,AYNI,NUG,AYNI,NGA,,,
306967,AYNJ,small_airport,Namudi Airport,-9.47375,148.329416667,1044,OC,PG,PG-NPP,Namudi,no,AYNJ,NDI,AYNJ,NAM,,,
311620,AYNM,small_airport,Kasonombe Airport,-6.3819,146.9859,5800,OC,PG,PG-MPL,Kasonombe,no,AYNM,KSB,AYNM,KNB,,,
307562,AYNN,small_airport,Kandep Airport,-5.84061111111,143.507222222,7710,OC,PG,PG-EPW,Kandep,no,AYNN,KDP,AYNN,KDP,,,
308583,AYNO,small_airport,Nomane Airport,-6.32183,145.070667,6032,OC,PG,PG-CPK,Namane,no,AYNO,NMN,AYNO,NOM,,,
535850,AYNP,small_airport,Momonup Airstrip,-4.504308,144.231471,72,OC,PG,PG-ESW,Momonup,no,,,AYNP,MOP,,,
310095,AYNS,small_airport,Bunsil Airport,-5.7243,147.8667,201,OC,PG,PG-MPL,Bunsil - Umboi Island,no,AYNS,BXZ,AYNS,BSL,,,Bonsil Airport
311616,AYNT,small_airport,Kantobo Airstrip,-6.7227,143.5636,1385,OC,PG,PG-SHM,Kantobo,no,,,AYNT,KNO,,,"KAB, Kandobo, Kantobel, Iamagu"
35189,AYNU,small_airport,Nuku Airport,-3.676765,142.48492,870,OC,PG,PG-SAN,Nuku,no,AYNU,UKU,AYNU,NUKU,,,
301834,AYNX,small_airport,Namatanai Airport,-3.6695,152.438,150,OC,PG,PG-NIK,Namatanai,no,AYNX,ATN,AYNX,NTI,,https://en.wikipedia.org/wiki/Namatanai_Airport,
313487,AYNY,small_airport,Nambaiyufa Airport,-6.2412,145.2424,5550,OC,PG,PG-CPK,Nambaiyufa,no,AYNY,NBA,AYNY,NBF,,,
66,AYNZ,large_airport,Nadzab Tomodachi International Airport,-6.567995,146.726544,239,OC,PG,PG-MPL,Lae,yes,AYNZ,LAE,AYNZ,,,https://en.wikipedia.org/wiki/Lae_Nadzab_Airport,MFO
313573,AYOA,small_airport,Kwomtari Airstrip,-3.598,141.3614,366,OC,PG,PG-SAN,Kwomtari,no,,,AYOA,KWO,,,
35190,AYOB,small_airport,Obo Airport,-7.590622421369999,141.324262619,29,OC,PG,PG-WPD,Obo,yes,AYOB,OBX,AYOB,OBO,,https://en.wikipedia.org/wiki/Obo_Airport_(Papua_New_Guinea),
311850,AYOD,small_airport,Obura Airstrip,-6.5507,145.9728,5600,OC,PG,PG-EHG,Obura,no,,,AYOD,OBU,,,
313220,AYOE,small_airport,Konge Airport,-6.2239,147.2152,5900,OC,PG,PG-MPL,Konge,no,AYOE,KGB,AYOE,KGE,,,
306981,AYOF,small_airport,Okao Airport,-5.55666666667,141.032777778,450,OC,PG,PG-WPD,Okao,no,AYOF,OKV,AYOF,OKO,,,
306980,AYOG,small_airport,Ogeranang Airport,-6.46675,147.364166667,5850,OC,PG,PG-MPL,,no,AYOG,OGE,AYOG,OGN,,,
311907,AYOH,small_airport,Okisai Airstrip,-4.7065,141.9006,310,OC,PG,PG-SAN,Okisai,no,,,AYOH,OKS,,,
311909,AYOJ,small_airport,Oksapmin Airport,-5.2261,142.2259,5140,OC,PG,PG-SAN,Oksapmin,no,AYOJ,OKP,AYOJ,OKN,,,
313218,AYOK,small_airport,Komako Airport,-7.3984,145.8827,3960,OC,PG,PG-GPK,Komako,no,AYOK,HOC,AYOK,KMA,,,
302385,AYOL,small_airport,Kol Airport,-5.73116666667,144.846,5350,OC,PG,PG-JWK,Kol,no,AYOL,KQL,AYOL,KOL,,,
306992,AYOM,small_airport,Omora Airport,-7.82777777778,147.080638889,2540,OC,PG,PG-MPL,Omora,no,AYOM,OSE,AYOM,OOA,,,
308516,AYOO,small_airport,Komo-Manda Airport,-6.0682,142.8598,5057,OC,PG,PG-HLA,Komo,no,AYOO,KOM,AYOO,KOMO,,,
308318,AYOP,small_airport,Kosipe Airport,-8.450716,147.209195,6350,OC,PG,PG-CPM,Kosipe Mission,no,AYOP,KSP,AYOP,,,,Kosipi
311706,AYOQ,small_airport,Komaio Airport,-7.2714,143.5952,28,OC,PG,PG-GPK,Komaio,no,AYOQ,KCJ,AYOQ,KOI,,,
313553,AYOS,small_airport,Kosimbi Airstrip,-3.9522,143.1767,149,OC,PG,PG-ESW,Kosimbi Mission,no,,,AYOS,,,,Kosimbe
311712,AYOU,small_airport,Kombaku Airstrip,-5.3817,144.6355,5400,OC,PG,PG-MPM,Kombaku,no,,,AYOU,KBK,,,
306982,AYOV,small_airport,Olsobip Airport,-5.3897222222200005,141.515277778,1500,OC,PG,PG-WPD,Olsobip,no,AYOV,OLQ,AYOV,OLS,,,
313288,AYOW,small_airport,Koroba Airport,-5.6952,142.7441,5638,OC,PG,PG-HLA,Koroba,no,AYOW,KDE,AYOW,,,,
311760,AYOX,small_airport,Moi Airstrip,-4.1615,141.2478,240,OC,PG,PG-SAN,Moi,no,,,AYOX,MOI,,,
331003,AYOY,small_airport,Open Bay Airport,-4.794727,151.696195,33,OC,PG,PG-EBR,Maitanakunai,no,,OPB,AYOY,OBY,,,
313222,AYOZ,small_airport,Kora Airstrip,-6.4304,145.0931,5745,OC,PG,PG-EHG,Kora,no,,,AYOZ,KORA,,,
312124,AYPA,small_airport,Somokopa Airstrip,-7.0838,142.514,489,OC,PG,PG-WPD,Somokopa,no,,,AYPA,,,,
306995,AYPB,small_airport,Paiela Airport,-5.372407,142.975774,6100,OC,PG,PG-EPW,Paiela,no,AYPB,PLE,AYPB,PAL,,,
311954,AYPC,small_airport,Pangoa Airport,-7.0226,141.5605,60,OC,PG,PG-WPD,Pangoa,no,AYPC,PGB,AYPC,PGA,,,
307076,AYPD,small_airport,Pindiu Airport,-6.445138888890001,147.515833333,2995,OC,PG,PG-MPL,Pindiu,no,AYPD,PDI,AYPD,PDU,,,
301706,AYPE,small_airport,April River Airport,-4.67666666667,142.540138889,220,OC,PG,PG-ESW,April River,no,AYPE,APR,AYPE,APR,,,
316621,AYPG,small_airport,Pangia Airport,-6.386,144.1084,5340,OC,PG,PG-SHM,Pangia,no,AYPG,PGN,AYPG,PNA,,,
311618,AYPI,small_airport,Kapi Airstrip,-6.371,144.6839,3408,OC,PG,PG-CPK,Kapi,no,,,AYPI,KAPI,,,
307075,AYPJ,small_airport,Pimaga Airport,-6.49916666667,143.510277778,2745,OC,PG,PG-SHM,Pimaga,no,AYPJ,PMP,AYPJ,PAG,,,
312804,AYPO,small_airport,Mapoda Airport,-7.979,143.1694,45,OC,PG,PG-WPD,Mapoda,no,AYPO,MPF,AYPO,MPO,,,Mapodo
312000,AYPQ,small_airport,Pumani Airport,-9.7469,149.4766,427,OC,PG,PG-MBA,Pumani,no,AYPQ,PMN,AYPQ,PMN,,,
535844,AYPS,small_airport,Maposi Airstrip,-4.545971,142.221074,104,OC,PG,PG-ESW,Maposi,no,,,AYPS,MPI,,,
307113,AYPU,small_airport,Walluanda Airport,-6.475161,143.987222,6050,OC,PG,PG-SHM,Puri,no,,WLU,AYWZ,,,,"AYPU, Puri Airport"
306998,AYPW,small_airport,Panakawa Airport,-7.67205555556,143.124722222,42,OC,PG,PG-WPD,,no,,,AYPW,,,,
67,AYPY,large_airport,Port Moresby Jacksons International Airport,-9.443380355834961,147.22000122070312,146,OC,PG,PG-NCD,Port Moresby,yes,AYPY,POM,AYPY,,,https://en.wikipedia.org/wiki/Jacksons_International_Airport,
301757,AYQA,small_airport,Karawari Airstrip,-4.59666666667,143.5225,70,OC,PG,PG-ESW,Amboin,no,AYQA,KRJ,AYQA,KRR,,,"AMG, Amboin Airport"
312058,AYQB,small_airport,Simbari Airstrip,-6.9623,145.6448,3560,OC,PG,PG-EHG,Simbari,no,,,AYQB,SBR,,,
307239,AYQL,small_airport,Tumolbil Airport,-4.7748,141.0133,3590,OC,PG,PG-SAN,Tumolbil,no,AYQL,TLP,AYQL,TUM,,,
312107,AYQM,small_airport,Simogu Airstrip,-6.8008,145.7134,4990,OC,PG,PG-EHG,Simogu,no,,,AYQM,SMG,,,
312128,AYQO,small_airport,Sopu Airport,-8.3038,147.1659,6580,OC,PG,PG-CPM,Sopu,no,AYQO,SPH,AYQO,SOPU,,,
306993,AYQQ,small_airport,Ononge Airport,-8.67436111111,147.262416667,5800,OC,PG,PG-CPM,Onange Mission,no,AYQQ,ONB,AYQQ,ONG,,,
556117,AYQR,small_airport,Sorimi Airstrip,-4.323914,141.375632,450,OC,PG,PG-ESW,Sorimi,no,,,AYQR,,,,
312022,AYQS,small_airport,Sialum Airport,-6.0908,147.5955,170,OC,PG,PG-MPL,Sialum,no,AYQS,SXA,AYQS,SLU,,,
312316,AYQU,small_airport,Tsumba Airstrip,-4.6581,144.6082,89,OC,PG,PG-MPM,Tsumba Mission,no,,,AYQU,TSU,,,
312111,AYQV,small_airport,Sinow Airstrip,-3.9925,141.5537,183,OC,PG,PG-SAN,Sinow,no,,,AYQV,,,,
312136,AYQW,small_airport,Sumwari Airstrip,-4.7508,142.3686,465,OC,PG,PG-ESW,Sumwari,no,,,AYQW,SMR,,,
302383,AYRA,small_airport,Kira Airport,-8.065111111110001,147.332027778,1700,OC,PG,PG-NPP,Kira,no,AYRA,KIQ,AYRA,KIRA,,,
535542,AYRD,small_airport,Rano Airstrip,-5.959437,151.171703,28,OC,PG,PG-EBR,Maingi,no,,,AYRD,,,,
307079,AYRE,small_airport,Raba Raba Airport,-9.97111111111,149.832222222,170,OC,PG,PG-MBA,Rabaraba,no,AYRE,RBP,AYRE,RBA,,,Rabaraba
307082,AYRG,small_airport,Rumginae Airport,-5.89722222222,141.271666667,160,OC,PG,PG-WPD,,no,AYRG,RMN,AYRG,RMG,,,
308137,AYRI,small_airport,Karimui Airport,-6.4921,144.823,3640,OC,PG,PG-CPK,Karimui,no,AYRI,KMR,AYRI,KRI,,,
535847,AYRJ,small_airport,Mariama,-4.612389,143.247027,,OC,PG,PG-ESW,Mariama,no,,,AYRJ,MRA,,,
46169,AYRK,small_airport,Kairuku Airport,-8.817000054,146.5243833,45,OC,PG,PG-CPM,Yule Island,no,AYRK,RKU,AYRK,KKU,,,
313204,AYRL,small_airport,Maralina Airstrip,-6.9015,146.3698,431,OC,PG,PG-MPL,Maralina,no,,,AYRL,,,,
313207,AYRM,small_airport,Maramuni Airport,-5.13,143.4829,5160,OC,PG,PG-EPW,Maramuni,no,AYRM,MWI,AYRM,MAR,,,
313206,AYRN,small_airport,Norambi Airstrip.,-6.9125,145.6731,5100,OC,PG,PG-EHG,Norambi,no,,,AYRN,NMB,,,
307559,AYRO,small_airport,Kakoro(Koroko) Airstrip,-7.8346666666700004,146.5335,230,OC,PG,PG-GPK,Kakoro,no,AYRO,KOR,AYRO,KKO,,,
312297,AYRR,small_airport,Tiri Airstrip,-6.6815,144.1842,4545,OC,PG,PG-SHM,Tiri,no,,,AYRR,TIRI,,,
311699,AYRT,small_airport,Kirinbit Airstrip,-4.2839,143.1512,60,OC,PG,PG-ESW,Kirinbit,no,,,AYRT,KBT,,,Kilimbit
311745,AYRV,small_airport,May River Airstrip,-4.3615,141.785,107,OC,PG,PG-ESW,May River,no,,MRH,AYRV,MRV,,,
313858,AYRX,heliport,Mount Boregoro Helicopter Landing  Site,-9.8944,148.1069,898,OC,PG,PG-CPM,Mount Boregoro,no,,,AYRX,,,,
307595,AYSA,small_airport,Suabi Airport,-6.10444444444,142.278333333,465,OC,PG,PG-WPD,,no,AYSA,SBE,AYSA,SUA,,,
312113,AYSB,small_airport,Sirebi Airstrip,-7.2196,144.2352,115,OC,PG,PG-GPK,Sirebi,no,,,AYSB,,,,
307446,AYSD,small_airport,Saidor Airport,-5.62713888889,146.462777778,83,OC,PG,PG-MPM,Saidor,no,AYSD,SDI,AYSD,SDA,,https://en.wikipedia.org/wiki/Saidor_Airport,
